FILIAL,UF_FILIAL,PRODUTO,DESCRICAO,ARMAZEM,QUANTIDADE
110102,JDI,PG24LA282DB00,24 LV ALUNO EF2 8O ANO 2O BI DB,01,219.0
110102,JDI,PG24LA282SD00,24 LV ALUNO EF2 8O ANO 2O BI SAE,01,1006.0
110102,JDI,PG24LA282SD0A,24 LV ALUNO EF2 8O ANO 2O BI SAE AMPLIADO         ,01,1.0
110102,JDI,PG24LA283DB00,24 LV ALUNO EF2 8O ANO 3O BI DB,01,277.0
110102,JDI,PG24LA283SD00,24 LV ALUNO EF2 8O ANO 3O BI SAE,01,1031.0
110102,JDI,PG24LA283SD0A,24 LV ALUNO EF2 8O ANO 3O BI SAE AMPLIADO        ,01,2.0
110102,JDI,PG24LA284DB00,24 LV ALUNO EF2 8O ANO 4O BI DB,01,71.0
110102,JDI,PG24LA284SD00,24 LV ALUNO EF2 8O ANO 4O BI SAE,01,441.0
110102,JDI,PG24LA284SD0A,24 LV ALUNO EF2 8O ANO 4O BI SAE AMPLIADO        ,01,1.0
110102,JDI,PG24LA285DBE0,24 LV ALUNO EF2 8O ANO ANUAL DB ESPANHOL,01,22.0
110104,FOR,PG24LA285DBE0,24 LV ALUNO EF2 8O ANO ANUAL DB ESPANHOL,01,117.0
110102,JDI,PG24LA285SDE0,24 LV ALUNO EF2 8O ANO ANUAL SAE ESPANHOL,01,992.0
110104,FOR,PG24LA285SDE0,24 LV ALUNO EF2 8O ANO ANUAL SAE ESPANHOL,01,490.0
110102,JDI,PG24LA291DB00,24 LV ALUNO EF2 9O ANO 1O BI DB,01,594.0
110102,JDI,PG24LA291SD00,24 LV ALUNO EF2 9O ANO 1O BI SAE,01,3983.0
110102,JDI,PG24LA291SDCK,24 LV ALUNO EF2 9O ANO 1O BI SAE CIENCIAS COMPLEME,01,48.0
110102,JDI,PG24LA292DB00,24 LV ALUNO EF2 9O ANO 2O BI DB,01,243.0
110102,JDI,PG24LA292SD00,24 LV ALUNO EF2 9O ANO 2O BI SAE,01,718.0
110102,JDI,PG24LA292SDCK,24 LV ALUNO EF2 9O ANO 2O BI SAE CIENCIAS COMPLEME,01,106.0
110102,JDI,PG24LA293DB00,24 LV ALUNO EF2 9O ANO 3O BI DB,01,2555.0
110102,JDI,PG24LA293SD00,24 LV ALUNO EF2 9O ANO 3O BI SAE,01,15254.0
110102,JDI,PG24LA293SDCK,24 LV ALUNO EF2 9O ANO 3O BI SAE CIENCIAS COMPLEME,01,250.0
110102,JDI,PG24LA294DB00,24 LV ALUNO EF2 9O ANO 4O BI DB,01,70.0
110102,JDI,PG24LA294SD00,24 LV ALUNO EF2 9O ANO 4O BI SAE,01,753.0
110102,JDI,PG24LA294SDCK,24 LV ALUNO EF2 9O ANO 4O BI SAE CIENCIAS COMPLEME,01,148.0
110102,JDI,PG24LA295DBE0,24 LV ALUNO EF2 9O ANO ANUAL DB ESPANHOL,01,87.0
110104,FOR,PG24LA295DBE0,24 LV ALUNO EF2 9O ANO ANUAL DB ESPANHOL,01,71.0
110102,JDI,PG24LA295SDE0,24 LV ALUNO EF2 9O ANO ANUAL SAE ESPANHOL,01,912.0
110104,FOR,PG24LA295SDE0,24 LV ALUNO EF2 9O ANO ANUAL SAE ESPANHOL,01,458.0
110102,JDI,PG24LA311DB01,24 LV ALUNO EM 1A SERIE 1O BI DB LCH,01,432.0
110102,JDI,PG24LA311DB02,24 LV ALUNO EM 1A SERIE 1O BI DB MCN,01,432.0
110102,JDI,PG24LA311SD01,24 LV ALUNO EM 1A SERIE 1O BI SAE LCH,01,1602.0
110102,JDI,PG24LA311SD02,24 LV ALUNO EM 1A SERIE 1O BI SAE MCN,01,1604.0
110102,JDI,PG24LA311SD1A,24 LV ALUNO EM 1A SERIE 1O BI SAE AMPLIADO LCH,01,1.0
110102,JDI,PG24LA312DB01,24 LV ALUNO EM 1A SERIE 2O BI DB LCH,01,219.0
110102,JDI,PG24LA312DB02,24 LV ALUNO EM 1A SERIE 2O BI DB MCN,01,219.0
110102,JDI,PG24LA312SD01,24 LV ALUNO EM 1A SERIE 2O BI SAE LCH,01,595.0
110102,JDI,PG24LA312SD02,24 LV ALUNO EM 1A SERIE 2O BI SAE MCN,01,595.0
110102,JDI,PG24LA312SD1A,24 LV ALUNO EM 1A SERIE 2O BI SAE AMPLIADO LCH,01,1.0
110102,JDI,PG24LA312SD2A,24 LV ALUNO EM 1A SERIE 2O BI SAE AMPLIADO MCN,01,1.0
110102,JDI,PG24LA313DB01,24 LV ALUNO EM 1A SERIE 3O BI DB LCH,01,261.0
110102,JDI,PG24LA313DB02,24 LV ALUNO EM 1A SERIE 3O BI DB MCN,01,261.0
110102,JDI,PG24LA313SD01,24 LV ALUNO EM 1A SERIE 3O BI SAE LCH,01,1367.0
110102,JDI,PG24LA313SD02,24 LV ALUNO EM 1A SERIE 3O BI SAE MCN,01,1360.0
110102,JDI,PG24LA313SD1A,24 LV ALUNO EM 1A SERIE 3O BI SAE AMPLIADO LCH,01,2.0
110102,JDI,PG24LA313SD2A,24 LV ALUNO EM 1A SERIE 3O BI SAE AMPLIADO MCN,01,2.0
110102,JDI,PG24LA314DB01,24 LV ALUNO EM 1A SERIE 4O BI DB LCH,01,26.0
110102,JDI,PG24LA314DB02,24 LV ALUNO EM 1A SERIE 4O BI DB MCN,01,26.0
110102,JDI,PG24LA314SD01,24 LV ALUNO EM 1A SERIE 4O BI SAE LCH,01,483.0
110102,JDI,PG24LA314SD02,24 LV ALUNO EM 1A SERIE 4O BI SAE MCN,01,482.0
110102,JDI,PG24LA314SD1A,24 LV ALUNO EM 1A SERIE 4O BI SAE AMPLIADO LCH,01,1.0
110102,JDI,PG24LA314SD2A,24 LV ALUNO EM 1A SERIE 4O BI SAE AMPLIADO MCN,01,1.0
110102,JDI,PG24LA321DB01,24 LV ALUNO EM 2A SERIE 1O BI DB LCH,01,347.0
110102,JDI,PG24LA321DB02,24 LV ALUNO EM 2A SERIE 1O BI DB MCN,01,346.0
110102,JDI,PG24LA321SD01,24 LV ALUNO EM 2A SERIE 1O BI SAE LCH,01,1470.0
110102,JDI,PG24LA321SD02,24 LV ALUNO EM 2A SERIE 1O BI SAE MCN,01,1471.0
110102,JDI,PG24LA322DB01,24 LV ALUNO EM 2A SERIE 2O BI DB LCH,01,219.0
110102,JDI,PG24LA322DB02,24 LV ALUNO EM 2A SERIE 2O BI DB MCN,01,219.0
110102,JDI,PG24LA322SD01,24 LV ALUNO EM 2A SERIE 2O BI SAE LCH,01,1249.0
110102,JDI,PG24LA322SD02,24 LV ALUNO EM 2A SERIE 2O BI SAE MCN,01,1249.0
110102,JDI,PG24LA322SD1A,24 LV ALUNO EM 2A SERIE 2O BI SAE AMPLIADO LCH,01,1.0
110102,JDI,PG24LA322SD2A,24 LV ALUNO EM 2A SERIE 2O BI SAE AMPLIADO MCN,01,2.0
110102,JDI,PG24LA323DB01,24 LV ALUNO EM 2A SERIE 3O BI DB LCH,01,258.0
110102,JDI,PG24LA323DB02,24 LV ALUNO EM 2A SERIE 3O BI DB MCN,01,258.0
110102,JDI,PG24LA323SD01,24 LV ALUNO EM 2A SERIE 3O BI SAE LCH,01,1414.0
110102,JDI,PG24LA323SD02,24 LV ALUNO EM 2A SERIE 3O BI SAE MCN,01,1414.0
110102,JDI,PG24LA323SD1A,24 LV ALUNO EM 2A SERIE 3O BI SAE AMPLIADO LCH,01,3.0
110102,JDI,PG24LA323SD2A,24 LV ALUNO EM 2A SERIE 3O BI SAE AMPLIADO MCN,01,2.0
110102,JDI,PG24LA324DB01,24 LV ALUNO EM 2A SERIE 4O BI DB LCH,01,17.0
110102,JDI,PG24LA324DB02,24 LV ALUNO EM 2A SERIE 4O BI DB MCN,01,17.0
110102,JDI,PG24LA324SD01,24 LV ALUNO EM 2A SERIE 4O BI SAE LCH,01,608.0
110102,JDI,PG24LA324SD02,24 LV ALUNO EM 2A SERIE 4O BI SAE MCN,01,607.0
110102,JDI,PG24LA324SD1A,24 LV ALUNO EM 2A SERIE 4O BI SAE AMPLIADO LCH,01,2.0
110102,JDI,PG24LA324SD2A,24 LV ALUNO EM 2A SERIE 4O BI SAE AMPLIADO MCN,01,1.0
110102,JDI,PG24LA335SDA2,24 LV ALUNO EM ANUAL SAE ARTE LV 2 AMPLIADO,01,1.0
110102,JDI,PG24LA335SDAA,24 LV ALUNO EM ANUAL SAE ARTE LV 1 AMPLIADO,01,4.0
110102,JDI,PG24LA335SDHA,24 LV ALUNO EM ANUAL SAE APROVA HUMANAS AMPLIADO,01,1.0
110102,JDI,PG24LA335SDSA,23 LV ALUNO EM ANUAL SAE SOCIOLOGIA LV 1 AMPLIADO,01,2.0
110102,JDI,PG24LA335SDW2,24 LV ALUNO EM ANUAL SAE FILOSOFIA LV 2 AMPLIADO,01,1.0
110102,JDI,PG24LA335SDWA,24 LV ALUNO EM ANUAL SAE FILOSOFIA LV 1 AMPLIADO,01,2.0
110102,JDI,PG24LA336SDBA,24 LV ALUNO EM SAE APROVA BIOLOGICAS VOL 1 AMPLIAD,01,2.0
110102,JDI,PG24LA336SDCA,24 LV ALUNO EM SAE MATEMATICA E FISICA VOL 1 AMPLI,01,2.0
110102,JDI,PG24LA337SDBA,24 LV ALUNO EM SAE APROVA BIOLOGICAS VOL 2  AMPLIA,01,1.0
110102,JDI,PG24LA337SDCA,24 LV ALUNO EM SAE MATEMATICA E FISICA VOL 2 AMPLI,01,1.0
110102,JDI,PG24LA337SDSA,24 LV ALUNO EM SAE SOCIOLOGIA LV 2 AMP,01,1.0
110102,JDI,PG24LA411DB00,24 LV ALUNO PV APROVA MAIS 1O BI DB,01,275.0
110102,JDI,PG24LA411SD00,24 LV ALUNO PV APROVA MAIS 1O BI SAE,01,1672.0
110102,JDI,PG24LA412DB00,24 LV ALUNO PV APROVA MAIS 2O BI DB,01,77.0
110102,JDI,PG24LA412SD00,24 LV ALUNO PV APROVA MAIS 2O BI SAE,01,1857.0
110102,JDI,PG24LA413DB00,24 LV ALUNO PV APROVA MAIS 3O BI DB,01,194.0
110102,JDI,PG24LA413SD00,24 LV ALUNO PV APROVA MAIS 3O BI SAE,01,2221.0
110102,JDI,PG24LA414DB01,24 LV ALUNO PV APROVA MAIS 4O BI DB LIVRO 1,01,81.0
110102,JDI,PG24LA414DB02,24 LV ALUNO PV APROVA MAIS 4O BI DB REV,01,81.0
110102,JDI,PG24LA414SD01,24 LV ALUNO PV APROVA MAIS 4O BI SAE LIVRO 1,01,816.0
110104,FOR,PG24LA414SD01,24 LV ALUNO PV APROVA MAIS 4O BI SAE LIVRO 1,01,144.0
110102,JDI,PG24LA414SD02,24 LV ALUNO PV APROVA MAIS 4O BI SAE REV,01,636.0
110104,FOR,PG24LA414SD02,24 LV ALUNO PV APROVA MAIS 4O BI SAE REV,01,144.0
110102,JDI,PG24LA436GA00,24 LV ALUNO PV SEMI EXTENSIVO 1O VOL GABARITO,01,396.0
110102,JDI,PG24LA437GA00,24 LV ALUNO PV SEMI EXTENSIVO 2O VOL GABARITO,01,441.0
110102,JDI,PG24LM416SDP1,PORTUGUES VOL 1,01,1.0
110102,JDI,PG24LP116SD00,24 LV PROF INF 1 ANO 1O VOL SAE,01,5.0
110102,JDI,PG24LP117SD00,24 LV PROF INF 1 ANO 2O VOL SAE,01,115.0
110102,JDI,PG24LP126SD00,24 LV PROF INF 2 ANOS 1O VOL SAE,01,4.0
110102,JDI,PG24LP127SD00,24 LV PROF INF 2 ANOS 2O VOL SAE,01,463.0
110102,JDI,PG24LP136SD00,24 LV PROF INF 3 ANOS 1O VOL SAE,01,8.0
110102,JDI,PG24LP137SD00,24 LV PROF INF 3 ANOS 2O VOL SAE,01,385.0
110102,JDI,PG24LP146SD00,24 LV PROF INF 4 ANOS 1O VOL SAE,01,28.0
110102,JDI,PG24LP147SD00,24 LV PROF INF 4 ANOS 2O VOL SAE,01,547.0
110102,JDI,PG24LP156SD00,24 LV PROF INF 5 ANOS 1O VOL SAE,01,15.0
110102,JDI,PG24LP157SD00,24 LV PROF INF 5 ANOS 2O VOL SAE,01,476.0
110102,JDI,PG24LP211SDLH,24 LV PROF EF1 1O ANO 1O BI SAE LCH,01,192.0
110102,JDI,PG24LP211SDMC,24 LV PROF EF1 1O ANO 1O BI SAE MCN,01,227.0
110102,JDI,PG24LP211SDW0,24 LV PROF EF1 1O ANO 1O BI SAE FILOSOFIA,01,481.0
110102,JDI,PG24LP212SDLH,24 LV PROF EF1 1O ANO 2O BI SAE LCH,01,408.0
110102,JDI,PG24LP212SDMC,24 LV PROF EF1 1O ANO 2O BI SAE MCN,01,446.0
110102,JDI,PG24LP212SDW0,24 LV PROF EF1 1O ANO 2O BI SAE FILOSOFIA,01,486.0
110102,JDI,PG24LP213SDLH,24 LV PROF EF1 1O ANO 3O BI SAE LCH,01,480.0
110102,JDI,PG24LP213SDMC,24 LV PROF EF1 1O ANO 3O BI SAE MCN,01,601.0
110102,JDI,PG24LP213SDW0,24 LV PROF EF1 1O ANO 3O BI SAE FILOSOFIA,01,651.0
110102,JDI,PG24LP214SDLH,24 LV PROF EF1 1O ANO 4O BI SAE LCH,01,387.0
110102,JDI,PG24LP214SDMC,24 LV PROF EF1 1O ANO 4O BI SAE MCN,01,412.0
110102,JDI,PG24LP214SDW0,24 LV PROF EF1 1O ANO 4O BI SAE FILOSOFIA,01,446.0
110102,JDI,PG24LP215SDE0,24 LV PROF EF1 1O ANO ANUAL SAE ESPANHOL,01,68.0
110104,FOR,PG24LP215SDE0,24 LV PROF EF1 1O ANO ANUAL SAE ESPANHOL,01,43.0
110102,JDI,PG24LP221SDLH,24 LV PROF EF1 2O ANO 1O BI SAE LCH,01,69.0
110102,JDI,PG24LP221SDMC,24 LV PROF EF1 2O ANO 1O BI SAE MCN,01,93.0
110102,JDI,PG24LP221SDW0,24 LV PROF EF1 2O ANO 1O BI SAE FILOSOFIA,01,170.0
110102,JDI,PG24LP222SDLH,24 LV PROF EF1 2O ANO 2O BI SAE LCH,01,466.0
110102,JDI,PG24LP222SDMC,24 LV PROF EF1 2O ANO 2O BI SAE MCN,01,450.0
110102,JDI,PG24LP222SDW0,24 LV PROF EF1 2O ANO 2O BI SAE FILOSOFIA,01,527.0
110102,JDI,PG24LP223SDLH,24 LV PROF EF1 2O ANO 3O BI SAE LCH,01,583.0
110102,JDI,PG24LP223SDMC,24 LV PROF EF1 2O ANO 3O BI SAE MCN,01,625.0
110102,JDI,PG24LP223SDW0,24 LV PROF EF1 2O ANO 3O BI SAE FILOSOFIA,01,671.0
110102,JDI,PG24LP224SDLH,24 LV PROF EF1 2O ANO 4O BI SAE LCH,01,411.0
110102,JDI,PG24LP224SDMC,24 LV PROF EF1 2O ANO 4O BI SAE MCN,01,432.0
110102,JDI,PG24LP224SDW0,24 LV PROF EF1 2O ANO 4O BI SAE FILOSOFIA,01,471.0
110102,JDI,PG24LP225SDE0,24 LV PROF EF1 2O ANO ANUAL SAE ESPANHOL,01,78.0
110104,FOR,PG24LP225SDE0,24 LV PROF EF1 2O ANO ANUAL SAE ESPANHOL,01,43.0
110102,JDI,PG24LP231SDLH,24 LV PROF EF1 3O ANO 1O BI SAE LCH,01,87.0
110102,JDI,PG24LP231SDMC,24 LV PROF EF1 3O ANO 1O BI SAE MCN,01,178.0
110102,JDI,PG24LP231SDW0,24 LV PROF EF1 3O ANO 1O BI SAE FILOSOFIA,01,430.0
110102,JDI,PG24LP232SDLH,24 LV PROF EF1 3O ANO 2O BI SAE LCH,01,326.0
110102,JDI,PG24LP232SDMC,24 LV PROF EF1 3O ANO 2O BI SAE MCN,01,361.0
110102,JDI,PG24LP232SDW0,24 LV PROF EF1 3O ANO 2O BI SAE FILOSOFIA,01,418.0
110102,JDI,PG24LP233SDLH,24 LV PROF EF1 3O ANO 3O BI SAE LCH,01,403.0
110102,JDI,PG24LP233SDMC,24 LV PROF EF1 3O ANO 3O BI SAE MCN,01,561.0
110102,JDI,PG24LP233SDW0,24 LV PROF EF1 3O ANO 3O BI SAE FILOSOFIA,01,527.0
110102,JDI,PG24LP234SDLH,24 LV PROF EF1 3O ANO 4O BI SAE LCH,01,383.0
110102,JDI,PG24LP234SDMC,24 LV PROF EF1 3O ANO 4O BI SAE MCN,01,404.0
110102,JDI,PG24LP234SDW0,24 LV PROF EF1 3O ANO 4O BI SAE FILOSOFIA,01,455.0
110102,JDI,PG24LP235SDE0,24 LV PROF EF1 3O ANO ANUAL SAE ESPANHOL,01,72.0
110104,FOR,PG24LP235SDE0,24 LV PROF EF1 3O ANO ANUAL SAE ESPANHOL,01,40.0
110102,JDI,PG24LP241SDLH,24 LV PROF EF1 4O ANO 1O BI SAE LCH,01,36.0
110102,JDI,PG24LP241SDMC,24 LV PROF EF1 4O ANO 1O BI SAE MCN,01,2.0
110102,JDI,PG24LP241SDW0,24 LV PROF EF1 4O ANO 1O BI SAE FILOSOFIA,01,216.0
110102,JDI,PG24LP242SDLH,24 LV PROF EF1 4O ANO 2O BI SAE LCH,01,252.0
110102,JDI,PG24LP242SDMC,24 LV PROF EF1 4O ANO 2O BI SAE MCN,01,290.0
110102,JDI,PG24LP242SDW0,24 LV PROF EF1 4O ANO 2O BI SAE FILOSOFIA,01,363.0
110102,JDI,PG24LP243SDLH,24 LV PROF EF1 4O ANO 3O BI SAE LCH,01,477.0
110102,JDI,PG24LP243SDMC,24 LV PROF EF1 4O ANO 3O BI SAE MCN,01,523.0
110102,JDI,PG24LP243SDW0,24 LV PROF EF1 4O ANO 3O BI SAE FILOSOFIA,01,598.0
110102,JDI,PG24LP244SDLH,24 LV PROF EF1 4O ANO 4O BI SAE LCH,01,406.0
110102,JDI,PG24LP244SDMC,24 LV PROF EF1 4O ANO 4O BI SAE MCN,01,436.0
110102,JDI,PG24LP244SDW0,24 LV PROF EF1 4O ANO 4O BI SAE FILOSOFIA,01,504.0
110102,JDI,PG24LP245SDE0,24 LV PROF EF1 4O ANO ANUAL SAE ESPANHOL,01,61.0
110104,FOR,PG24LP245SDE0,24 LV PROF EF1 4O ANO ANUAL SAE ESPANHOL,01,47.0
110102,JDI,PG24LP251SDLH,24 LV PROF EF1 5O ANO 1O BI SAE LCH,01,9.0
110102,JDI,PG24LP251SDMC,24 LV PROF EF1 5O ANO 1O BI SAE MCN,01,54.0
110102,JDI,PG24LP251SDW0,24 LV PROF EF1 5O ANO 1O BI SAE FILOSOFIA,01,324.0
110102,JDI,PG24LP252SDLH,24 LV PROF EF1 5O ANO 2O BI SAE LCH,01,237.0
110102,JDI,PG24LP252SDMC,24 LV PROF EF1 5O ANO 2O BI SAE MCN,01,290.0
110102,JDI,PG24LP252SDW0,24 LV PROF EF1 5O ANO 2O BI SAE FILOSOFIA,01,359.0
110102,JDI,PG24LP253SDLH,24 LV PROF EF1 5O ANO 3O BI SAE LCH,01,537.0
110102,JDI,PG24LP253SDMC,24 LV PROF EF1 5O ANO 3O BI SAE MCN,01,578.0
110102,JDI,PG24LP253SDW0,24 LV PROF EF1 5O ANO 3O BI SAE FILOSOFIA,01,667.0
110102,JDI,PG24LP254SDLH,24 LV PROF EF1 5O ANO 4O BI SAE LCH,01,444.0
110102,JDI,PG24LP254SDMC,24 LV PROF EF1 5O ANO 4O BI SAE MCN,01,476.0
110102,JDI,PG24LP254SDW0,24 LV PROF EF1 5O ANO 4O BI SAE FILOSOFIA,01,559.0
110102,JDI,PG24LP255SDE0,24 LV PROF EF1 5O ANO ANUAL SAE ESPANHOL,01,45.0
110104,FOR,PG24LP255SDE0,24 LV PROF EF1 5O ANO ANUAL SAE ESPANHOL,01,48.0
110102,JDI,PG24LP261SDA0,24 LV PROF EF2 6O ANO 1O BI SAE ARTE,01,456.0
110102,JDI,PG24LP261SDC0,24 LV PROF EF2 6O ANO 1O BI SAE CIENCIAS,01,272.0
110102,JDI,PG24LP261SDG0,24 LV PROF EF2 6O ANO 1O BI SAE GEOGRAFIA,01,427.0
110102,JDI,PG24LP261SDH0,24 LV PROF EF2 6O ANO 1O BI SAE HISTORIA,01,435.0
110102,JDI,PG24LP261SDI0,24 LV PROF EF2 6O ANO 1O BI SAE INGLES,01,468.0
110102,JDI,PG24LP261SDM0,24 LV PROF EF2 6O ANO 1O BI SAE MATEMATICA,01,60.0
110102,JDI,PG24LP261SDP0,24 LV PROF EF2 6O ANO 1O BI SAE PORTUGUES,01,113.0
110102,JDI,PG24LP261SDW0,24 LV PROF EF2 6O ANO 1O BI SAE FILOSOFIA,01,462.0
110102,JDI,PG24LP262SDA0,24 LV PROF EF2 6O ANO 2O BI SAE ARTE,01,493.0
110102,JDI,PG24LP262SDC0,24 LV PROF EF2 6O ANO 2O BI SAE CIENCIAS,01,474.0
110102,JDI,PG24LP262SDG0,24 LV PROF EF2 6O ANO 2O BI SAE GEOGRAFIA,01,486.0
110102,JDI,PG24LP262SDH0,24 LV PROF EF2 6O ANO 2O BI SAE HISTORIA,01,496.0
110102,JDI,PG24LP262SDI0,24 LV PROF EF2 6O ANO 2O BI SAE INGLES,01,512.0
110102,JDI,PG24LP262SDM0,24 LV PROF EF2 6O ANO 2O BI SAE MATEMATICA,01,396.0
110102,JDI,PG24LP262SDP0,24 LV PROF EF2 6O ANO 2O BI SAE PORTUGUES,01,335.0
110102,JDI,PG24LP262SDW0,24 LV PROF EF2 6O ANO 2O BI SAE FILOSOFIA,01,510.0
110102,JDI,PG24LP263SDA0,24 LV PROF EF2 6O ANO 3O BI SAE ARTE,01,536.0
110102,JDI,PG24LP263SDC0,24 LV PROF EF2 6O ANO 3O BI SAE CIENCIAS,01,472.0
110102,JDI,PG24LP263SDG0,24 LV PROF EF2 6O ANO 3O BI SAE GEOGRAFIA,01,506.0
110102,JDI,PG24LP263SDH0,24 LV PROF EF2 6O ANO 3O BI SAE HISTORIA,01,459.0
110102,JDI,PG24LP263SDI0,24 LV PROF EF2 6O ANO 3O BI SAE INGLES,01,544.0
110102,JDI,PG24LP263SDM0,24 LV PROF EF2 6O ANO 3O BI SAE MATEMATICA,01,435.0
110102,JDI,PG24LP263SDP0,24 LV PROF EF2 6O ANO 3O BI SAE PORTUGUES,01,354.0
110102,JDI,PG24LP263SDW0,24 LV PROF EF2 6O ANO 3O BI SAE FILOSOFIA,01,544.0
110102,JDI,PG24LP264SDA0,24 LV PROF EF2 6O ANO 4O BI SAE ARTE,01,421.0
110102,JDI,PG24LP264SDC0,24 LV PROF EF2 6O ANO 4O BI SAE CIENCIAS,01,384.0
110102,JDI,PG24LP264SDG0,24 LV PROF EF2 6O ANO 4O BI SAE GEOGRAFIA,01,389.0
110102,JDI,PG24LP264SDH0,24 LV PROF EF2 6O ANO 4O BI SAE HISTORIA,01,390.0
110102,JDI,PG24LP264SDI0,24 LV PROF EF2 6O ANO 4O BI SAE INGLES,01,426.0
110102,JDI,PG24LP264SDM0,24 LV PROF EF2 6O ANO 4O BI SAE MATEMATICA,01,315.0
110102,JDI,PG24LP264SDP0,24 LV PROF EF2 6O ANO 4O BI SAE PORTUGUES,01,238.0
110102,JDI,PG24LP264SDW0,24 LV PROF EF2 6O ANO 4O BI SAE FILOSOFIA,01,421.0
110102,JDI,PG24LP265SDE0,24 LV PROF EF2 6O ANO ANUAL SAE ESPANHOL,01,58.0
110104,FOR,PG24LP265SDE0,24 LV PROF EF2 6O ANO ANUAL SAE ESPANHOL,01,53.0
110102,JDI,PG24LP271SDA0,24 LV PROF EF2 7O ANO 1O BI SAE ARTE,01,584.0
110102,JDI,PG24LP271SDC0,24 LV PROF EF2 7O ANO 1O BI SAE CIENCIAS,01,607.0
110102,JDI,PG24LP271SDG0,24 LV PROF EF2 7O ANO 1O BI SAE GEOGRAFIA,01,582.0
110102,JDI,PG24LP271SDH0,24 LV PROF EF2 7O ANO 1O BI SAE HISTORIA,01,594.0
110102,JDI,PG24LP271SDI0,24 LV PROF EF2 7O ANO 1O BI SAE INGLES,01,627.0
110102,JDI,PG24LP271SDM0,24 LV PROF EF2 7O ANO 1O BI SAE MATEMATICA,01,504.0
110102,JDI,PG24LP271SDP0,24 LV PROF EF2 7O ANO 1O BI SAE PORTUGUES,01,400.0
110102,JDI,PG24LP271SDW0,24 LV PROF EF2 7O ANO 1O BI SAE FILOSOFIA,01,616.0
110102,JDI,PG24LP272SDA0,24 LV PROF EF2 7O ANO 2O BI SAE ARTE,01,406.0
110102,JDI,PG24LP272SDC0,24 LV PROF EF2 7O ANO 2O BI SAE CIENCIAS,01,375.0
110102,JDI,PG24LP272SDG0,24 LV PROF EF2 7O ANO 2O BI SAE GEOGRAFIA,01,389.0
110102,JDI,PG24LP272SDH0,24 LV PROF EF2 7O ANO 2O BI SAE HISTORIA,01,395.0
110102,JDI,PG24LP272SDI0,24 LV PROF EF2 7O ANO 2O BI SAE INGLES,01,427.0
110102,JDI,PG24LP272SDM0,24 LV PROF EF2 7O ANO 2O BI SAE MATEMATICA,01,296.0
110102,JDI,PG24LP272SDP0,24 LV PROF EF2 7O ANO 2O BI SAE PORTUGUES,01,223.0
110102,JDI,PG24LP272SDW0,24 LV PROF EF2 7O ANO 2O BI SAE FILOSOFIA,01,411.0
110102,JDI,PG24LP273SDA0,24 LV PROF EF2 7O ANO 3O BI SAE ARTE,01,498.0
110102,JDI,PG24LP273SDC0,24 LV PROF EF2 7O ANO 3O BI SAE CIENCIAS,01,472.0
110102,JDI,PG24LP273SDG0,24 LV PROF EF2 7O ANO 3O BI SAE GEOGRAFIA,01,481.0
110102,JDI,PG24LP273SDH0,24 LV PROF EF2 7O ANO 3O BI SAE HISTORIA,01,475.0
110102,JDI,PG24LP273SDI0,24 LV PROF EF2 7O ANO 3O BI SAE INGLES,01,519.0
110102,JDI,PG24LP273SDM0,24 LV PROF EF2 7O ANO 3O BI SAE MATEMATICA,01,404.0
110102,JDI,PG24LP273SDP0,24 LV PROF EF2 7O ANO 3O BI SAE PORTUGUES,01,314.0
110102,JDI,PG24LP273SDW0,24 LV PROF EF2 7O ANO 3O BI SAE FILOSOFIA,01,520.0
110102,JDI,PG24LP274SDA0,24 LV PROF EF2 7O ANO 4O BI SAE ARTE,01,408.0
110102,JDI,PG24LP274SDC0,24 LV PROF EF2 7O ANO 4O BI SAE CIENCIAS,01,373.0
110102,JDI,PG24LP274SDG0,24 LV PROF EF2 7O ANO 4O BI SAE GEOGRAFIA,01,383.0
110102,JDI,PG24LP274SDH0,24 LV PROF EF2 7O ANO 4O BI SAE HISTORIA,01,379.0
110102,JDI,PG24LP274SDI0,24 LV PROF EF2 7O ANO 4O BI SAE INGLES,01,420.0
110102,JDI,PG24LP274SDM0,24 LV PROF EF2 7O ANO 4O BI SAE MATEMATICA,01,306.0
110102,JDI,PG24LP274SDP0,24 LV PROF EF2 7O ANO 4O BI SAE PORTUGUES,01,238.0
110102,JDI,PG24LP274SDW0,24 LV PROF EF2 7O ANO 4O BI SAE FILOSOFIA,01,413.0
110102,JDI,PG24LP275SDE0,24 LV PROF EF2 7O ANO ANUAL SAE ESPANHOL,01,96.0
110104,FOR,PG24LP275SDE0,24 LV PROF EF2 7O ANO ANUAL SAE ESPANHOL,01,58.0
110102,JDI,PG24LP281SDA0,24 LV PROF EF2 8O ANO 1O BI SAE ARTE,01,480.0
110102,JDI,PG24LP281SDC0,24 LV PROF EF2 8O ANO 1O BI SAE CIENCIAS,01,115.0
110102,JDI,PG24LP281SDG0,24 LV PROF EF2 8O ANO 1O BI SAE GEOGRAFIA,01,431.0
110102,JDI,PG24LP281SDH0,24 LV PROF EF2 8O ANO 1O BI SAE HISTORIA,01,434.0
110102,JDI,PG24LP281SDI0,24 LV PROF EF2 8O ANO 1O BI SAE INGLES,01,474.0
110102,JDI,PG24LP281SDM0,24 LV PROF EF2 8O ANO 1O BI SAE MATEMATICA,01,220.0
